IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2006151867,950,0,0,GALICIA,A CORUÑA,FISTERRA,VIMIANZO,43.113293,-9.092185,8/10/2006,3195,3225,4,Sin datos,76,10,5,0,3757141
2009490542,935,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,MAHIDE,41.834989,-6.303885,8/23/2009,393,423,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,333,28,18,0,0
2009020293,934.72,0,0,CASTILLA-MANCHA,ALBACETE,CENTRO,HIGUERUELA,39.016569,-1.496194,7/15/2009,2765,5970,3,MANIOBRAS MILITARES,211,16,13,0,0
2006151686,929,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,VAL DO DUBRA,42.967731,-8.643463,8/5/2006,2630,2900,4,Provocados por pirómanos,90,15,5,0,4367739
2005240545,921,0,0,CASTILLA Y LEON,LEON,LA BAÑEZA,CASTROCONTRIGO,42.211744,-6.18868,6/24/2005,488,3180,1,RAYO,182,24,5,0,0
2011331489,901,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.088577,-6.662567,10/17/2011,3388,3568,4,Provocados por pastores y ganaderos para regenerar el pasto,81,0,3,0,158037
2003090095,882.49,0,12,CASTILLA Y LEON,BURGOS,MEDINA DE POMAR,MERINDAD DE CUESTA-URRIA,42.865252,-3.402467,8/3/2003,9741,11518,1,RAYO,698,41,27,0,1344899
2005130147,876,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPO DE CALATRAVA,ARGAMASILLA DE CALATRAVA,38.760826,-3.980417,8/10/2005,511,1576,4,Sin datos,158,16,6,0,15768
2003280097,874.67,0,0,MADRID,MADRID,SAN MARTIN DE VALDEIGLESIAS,NAVAS DEL REY,40.384611,-4.269333,6/26/2003,1033,5261,2,HOGUERAS,278,32,9,0,511018
2004210078,874.04,0,0,ANDALUCIA,HUELVA,EL CONDADO,ESCACENA DEL CAMPO,37.513623,-6.386816,6/30/2004,2442,2442,4,Provocados por venganzas,231,15,13,0,0
2003030105,874,0,0,C. VALENCIANA,ALICANTE,LA MARINA ALTA,LLÍBER,38.681794,-0.013346,8/30/2003,1898,3959,4,Sin datos,232,38,23,0,29062
2009420047,858.72,0,0,CASTILLA Y LEON,SORIA,ALMAZAN,OTRA PROVINCIA,41.052802,-2.430068,7/22/2009,1190,3190,3,MOTORES Y MÁQUINAS (COSECHADORAS),163,17,8,83161,0
2006361669,856.33,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTEVEDRA,42.509517,-8.639018,8/8/2006,1255,1375,4,Provocados por pirómanos,31,3,3,40626,3409778
2005080298,849.8,0,3,CATALUÑA,BARCELONA,BAGES,CASTELLNOU DE BAGES,41.841181,1.83407,7/18/2005,1831,6013,4,Vandalismo,795,152,19,0,0
2009430125,847.9,5,1,CATALUÑA,TARRAGONA,TERRA ALTA,HORTA DE SANT JOAN,40.925405,0.340946,7/20/2009,5156,20141,2,HOGUERAS,1293,99,21,0,0
2006361611,839.31,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,BARRO,42.531608,-8.659409,8/7/2006,0,0,4,Provocados por pirómanos,49,4,1,26975,3286508
2001230084,836,0,4,ANDALUCIA,JAEN,SIERRA DE CAZORLA,IRUELA,37.936753,-2.929443,7/31/2001,1710,4605,4,Provocados por pirómanos,694,34,18,186777,3188199
2006361914,834.3,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,LAMA,42.401757,-8.332789,8/12/2006,1515,4275,5,CAUSA DESCONOCIDA,23,7,2,10773,9113
2009120076,832.31,0,0,C. VALENCIANA,CASTELLON,L ALT PALANCIA,SEGORBE,39.813555,-0.453343,7/23/2009,4094,48284,1,RAYO,769,67,40,0,0
2011322401,828.93,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MANZANEDA,42.272873,-7.253773,10/17/2011,2984,4845,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,46,3,6,0,0
2011322417,821.7,0,0,GALICIA,OURENSE,VERIN-VIANA,LAZA,42.124745,-7.408007,10/17/2011,3005,4085,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,78,2,6,0,0
2002130201,820,0,0,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,ANCHURAS,39.458631,-4.840565,8/1/2002,850,1930,5,CAUSA DESCONOCIDA,174,25,15,0,453560
2005450163,820,0,0,CASTILLA-MANCHA,TOLEDO,LA JARA,SEVILLEJA DE LA JARA,39.453367,-4.968834,6/21/2005,965,3225,3,MOTORES Y MÁQUINAS (OTROS),140,23,5,0,1189190
2002130087,816.32,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPO DE CALATRAVA,CALZADA DE CALATRAVA,38.616195,-3.75917,7/9/2002,1162,1882,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),151,21,6,0,0
2009500153,813,0,0,ARAGON,ZARAGOZA,BAJO CINCA/BAIX CINCA,MEQUINENZA,41.281511,0.225312,7/18/2009,3259,4759,5,CAUSA DESCONOCIDA,300,44,21,0,736890
2003100796,800,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,JERTE,40.261803,-5.77115,8/12/2003,0,0,1,RAYO,134,6,17,0,161578
2006240473,800,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.268979,-6.414877,9/9/2006,1540,3220,1,RAYO,36,2,0,0,0
2006361723,800,0,0,GALICIA,PONTEVEDRA,VIGO-BAIXO MIÑO,OIA,42.048185,-8.843454,8/9/2006,3540,10260,5,CAUSA DESCONOCIDA,215,15,12,200328,2950902
2010500051,794.13,0,1,ARAGON,ZARAGOZA,CINCO VILLAS,SOS DEL REY CATÓLICO,42.459336,-1.225675,3/17/2010,1275,2615,4,Provocados por pastores y ganaderos para regenerar el pasto,338,22,8,0,1020480
2001050100,790,0,0,CASTILLA Y LEON,AVILA,EL HOYO DE PINARES,HERRADON DE PINARES,40.588716,-4.538729,8/23/2001,1540,2995,2,FUMADORES,141,9,7,0,0
2005240733,785.99,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.499036,-6.562925,8/20/2005,0,0,5,CAUSA DESCONOCIDA,112,22,12,0,0
2006321029,783,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,RIBADAVIA,42.261662,-8.174165,8/7/2006,4620,8940,4,Sin datos,154,19,5,0,8389670
2004490433,779.85,0,0,CASTILLA Y LEON,ZAMORA,MOMBUEY,ESPADAÑEDO,42.134592,-6.388501,8/7/2004,1135,1645,4,Sin datos,100,10,7,0,241819
2009230063,775.6,0,0,ANDALUCIA,JAEN,SIERRA MAGINA,JÓDAR,37.783185,-3.324682,7/11/2009,1810,4360,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),363,26,21,0,0
2002450153,775,0,0,CASTILLA-MANCHA,TOLEDO,SAGRA-TOLEDO,OTRA PROVINCIA,40.284622,-4.425469,7/30/2002,590,2210,2,ESCAPE DE VERTEDERO,129,21,6,0,45335
2011322310,770,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MONTEDERRAMO,42.337431,-7.586735,10/15/2011,6185,10060,4,Vandalismo,271,29,21,0,71671
2011390363,768.6,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.269255,-3.63252,3/24/2011,0,4695,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,165392
2006100366,765.11,0,0,EXTREMADURA,CACERES,IBORES-VILLUERCAS,CARRASCALEJO,39.628108,-5.236421,8/12/2006,1630,4725,4,Sin datos,250,29,16,0,0
2005080308,760.88,0,0,CATALUÑA,BARCELONA,BAGES,TALAMANCA,41.712664,1.948031,6/19/2005,1886,3296,2,OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS),483,50,15,0,0
2004100728,760.7,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,ACEITUNA,40.128969,-6.337571,9/25/2004,840,2700,4,Sin datos,207,19,14,0,1906755
2003271450,760,0,0,GALICIA,LUGO,LUGO-SARRIA,INCIO,42.649523,-7.301779,9/20/2003,1265,2045,4,Sin datos,77,10,6,5067,295202
2004270761,756.2,0,0,GALICIA,LUGO,TERRA DE LEMOS,RIBAS DE SIL,42.40773,-7.244702,7/31/2004,2460,2600,4,Sin datos,92,10,6,0,702691
2002330649,750,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,2/2/2002,0,0,5,CAUSA DESCONOCIDA,25,2,0,0,630607
2003060313,745.75,0,0,EXTREMADURA,BADAJOZ,LA SERENA,BENQUERENCIA DE LA SERENA,38.683068,-5.432317,8/3/2003,950,1915,4,Sin datos,54,11,1,0,0
2003210122,739,0,0,ANDALUCIA,HUELVA,EL ANDEVALO,VALVERDE DEL CAMINO,37.561226,-6.739349,8/1/2003,2591,2865,4,Sin datos,144,16,11,28040,1239802
2011331456,727.27,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.122514,-6.652867,10/16/2011,3425,4358,6,INCENDIO REPRODUCIDO,40,3,1,0,103672
2009240696,726,0,2,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,MURIAS DE PAREDES,42.755714,-6.183547,9/10/2009,6993,7950,4,Provocados por cazadores para facilitar la caza,123,9,17,0,0
2011322285,722.74,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,MACEDA,42.224546,-7.561798,10/14/2011,5450,7247,4,Otras motivaciones,37,5,0,0,433391
2006152171,722,0,0,GALICIA,A CORUÑA,BARBANZA,NEGREIRA,42.925013,-8.840701,8/13/2006,2510,4440,4,Otras motivaciones,187,16,12,0,1480478
2007130077,721,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,VILLANUEVA DE SAN CARLOS,38.585497,-3.944204,8/19/2007,342,1249,4,Provocados por venganzas,123,14,8,24508,54825
2002323404,720,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,CARBALLEDA DE AVIA,42.321315,-8.222657,8/30/2002,3330,3810,4,Sin datos,105,10,9,0,1270693
2003100733,715,0,0,EXTREMADURA,CACERES,HURDES,NUÑOMORAL,40.398708,-6.304582,8/4/2003,5675,6215,4,Venganzas por multas impuestas,87,6,13,0,790392
2006270549,710,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,NAVIA DE SUARNA,42.969292,-6.971543,8/7/2006,1897,7567,5,CAUSA DESCONOCIDA,73,17,7,0,2553372
2011050100,709.45,0,0,CASTILLA Y LEON,AVILA,NAVARREDONDA DE GREDOS,NAVALACRUZ,40.443319,-4.936557,8/19/2011,4283,8725,2,FUMADORES,340,19,14,0,0
2002330683,705,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,GRANDAS DE SALIME,43.197695,-6.900797,2/2/2002,1230,1240,4,Provocados para ahuyentar animales (lobos jabalíes),16,3,0,122,635223
2008320573,702,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.215649,-7.063618,2/17/2008,1280,1815,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,53,6,1,0,370755
2004280170,700.82,0,0,MADRID,MADRID,P. REGIONAL DEL SURESTE,PINTO,40.249275,-3.685148,7/28/2004,1004,3994,2,ESCAPE DE VERTEDERO,224,24,11,0,0
2010321016,698.06,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CHANDREXA DE QUEIXA,42.215515,-7.364403,8/30/2010,3880,8250,4,Provocados por pastores y ganaderos para regenerar el pasto,271,15,21,0,0
2005490403,692,0,0,CASTILLA Y LEON,ZAMORA,MOMBUEY,ESPADAÑEDO,42.129827,-6.395174,3/17/2005,780,1695,4,Sin datos,73,0,7,30244,0
2009270081,690.75,0,0,GALICIA,LUGO,LUGO-SARRIA,PALAS DE REI,42.930025,-7.9133,3/21/2009,1582,3021,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,165,15,8,328,297997
2006361550,683.9,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,MEIS,42.47649,-8.749407,8/6/2006,3270,3750,4,Provocados por pirómanos,104,4,11,27709,2081496
2009240698,673,0,2,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.362649,-6.696539,9/11/2009,1066,1126,4,Sin datos,153,4,15,0,0
2005100460,670.59,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,GATA,40.227825,-6.596484,7/4/2005,3231,6845,4,Sin datos,545,46,14,0,265562
2007370119,670,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PUERTAS,41.129439,-6.271373,7/31/2007,955,1695,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),68,5,4,0,26800
2006361632,668,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTE CALDELAS,42.408794,-8.542751,8/7/2006,565,655,4,Provocados por pastores y ganaderos para regenerar el pasto,65,3,0,29636,2527513
2005190216,663.79,0,1,CASTILLA-MANCHA,GUADALAJARA,CAMPIÑA,PASTRANA,40.423966,-2.879016,8/17/2005,1590,4544,1,RAYO,265,37,19,58539,2254734
2002323579,660,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,SAN CRISTOVO DE CEA,42.565781,-7.987553,9/1/2002,3000,3210,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,35,0,8,0,394780
2011240403,654,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.264327,-6.649845,9/9/2011,1625,3209,4,Sin datos,119,6,9,0,0
2006361732,650.82,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,CRECENTE,42.222111,-8.195013,8/9/2006,1200,2700,4,Provocados por pirómanos,33,4,5,29269,1143478
2005390039,650.3,0,0,CANTABRIA,CANTABRIA,COMARCA 5,LAS ROZAS DE VALDEARROYO,42.96947,-4.020871,9/2/2005,1370,7140,4,Animadversión contra repoblaciones forestales,146,6,9,0,1377931
2002330491,650,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,2/1/2002,2212,2283,4,Provocados por pastores y ganaderos para regenerar el pasto,38,3,1,0,301760
2003060461,650,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,FUENTE DEL MAESTRE,38.502057,-6.382786,8/2/2003,705,750,5,CAUSA DESCONOCIDA,20,3,2,0,0
2008490227,650,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.10196,-6.940126,4/5/2008,250,250,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,29,0,2,0,0
2006050105,648.42,0,0,CASTILLA Y LEON,AVILA,SOTILLO DE LA ADRADA,ADRADA LA,40.277574,-4.659506,8/14/2006,360,3892,3,MOTORES Y MÁQUINAS (OTROS),682,47,18,0,0
2003170169,645.05,0,0,CATALUÑA,GIRONA,MARESME,OTRA PROVINCIA,41.694521,2.712784,8/13/2003,3186,3666,4,Sin datos,324,35,19,0,1887111
2005460285,641.95,0,0,C. VALENCIANA,VALENCIA,LA SAFOR,SIMAT LA VALLDIGNA,39.042329,-0.348827,7/12/2005,0,0,4,Sin datos,228,16,14,0,34238
2003410105,640,0,2,ANDALUCIA,SEVILLA,SIERRA NORTE,CASTILLO DE LAS GUARDAS,37.707705,-6.27176,7/31/2003,1118,1268,3,LÍNEAS ELÉCTRICAS,198,10,11,0,8508
2004470009,638.89,0,0,CASTILLA Y LEON,VALLADOLID,MONTEMAYOR DE PILILLA,PORTILLO,41.480543,-4.567523,6/18/2004,324,2265,1,RAYO,64,15,0,18274,918597
2004270772,636,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.462787,-7.184966,8/1/2004,3340,4530,4,Sin datos,222,20,10,7622,103390
2010300139,633,0,0,MURCIA,MURCIA,NOROESTE,CALASPARRA,38.223834,-1.620364,9/7/2010,3637,12478,5,CAUSA DESCONOCIDA,669,55,15,0,0
2005050176,630,1,3,CASTILLA Y LEON,AVILA,SOTILLO DE LA ADRADA,CASAVIEJA,40.311565,-4.87795,8/6/2005,2765,4230,4,Otras motivaciones,876,89,23,0,498886
2009310541,626,0,1,NAVARRA,NAVARRA,ZONA 4,UNCITI,42.706979,-1.453235,7/22/2009,1260,3120,6,INCENDIO REPRODUCIDO,181,16,6,0,0
2007400034,625.4,0,0,CASTILLA Y LEON,SEGOVIA,SANTA MARIA LA REAL DE NIEVA,ESPIRDO,40.994298,-4.057919,8/28/2007,295,1425,3,LÍNEAS ELÉCTRICAS,388,24,8,0,0
2004460135,624.38,0,0,C. VALENCIANA,VALENCIA,EL CAMP DE TURIA,SERRA,39.685747,-0.404775,8/12/2004,2055,9525,4,Sin datos,736,47,15,0,271086
2007100238,616.2,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ALCÁNTARA,39.795487,-6.845055,8/24/2007,965,11915,3,MOTORES Y MÁQUINAS (OTROS),170,17,6,0,0
2005339117,613,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,10/26/2005,1178,1213,5,CAUSA DESCONOCIDA,33,4,0,0,174470
2003490129,611.79,0,0,CASTILLA Y LEON,ZAMORA,BENAVENTE,SANTIBAÑEZ DE VIDRIALES,42.073185,-5.983529,8/3/2003,660,1785,5,CAUSA DESCONOCIDA,114,15,6,60685,500049
2002100566,610.93,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,COLLADO,40.029776,-5.686478,8/3/2002,630,3360,4,Sin datos,42,9,11,0,0
2005323198,610,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,SAN CIBRAO DAS VIÑAS,42.126351,-7.949477,8/20/2005,1440,1620,5,CAUSA DESCONOCIDA,34,3,0,0,0
2003020058,609,0,0,CASTILLA-MANCHA,ALBACETE,HELLIN,HELLÍN,38.408117,-1.545138,7/11/2003,1108,3208,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),208,28,9,122000,57163
2006151704,607,0,0,GALICIA,A CORUÑA,BARBANZA,NOIA,42.833173,-8.82552,8/8/2006,1140,1440,4,Otras motivaciones,37,5,1,0,1821516
2007100232,607,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,JARAÍZ DE LA VERA,40.008613,-5.73623,8/24/2007,470,4820,4,Provocados por pastores y ganaderos para regenerar el pasto,134,10,13,0,0
2009500171,606.6,0,0,ARAGON,ZARAGOZA,COMUNIDAD DE CALATAYUD,TERRER,41.299874,-1.737878,8/1/2009,1710,8985,3,MOTORES Y MÁQUINAS (OTROS),275,22,14,0,510373
2002100142,606,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ALCÁNTARA,39.642303,-6.85948,6/21/2002,220,300,5,CAUSA DESCONOCIDA,134,10,2,0,145459
2006290079,600.4,0,0,ANDALUCIA,MALAGA,SERRANIA DE RONDA,CORTES DE LA FRONTERA,36.570926,-5.362436,7/22/2006,1680,17120,3,FERROCARRIL,486,15,16,201634,340458
2002270644,600,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.428993,-7.204601,8/7/2002,956,1556,4,Sin datos,231,31,12,0,616407
2003490155,600,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.159817,-6.844835,8/7/2003,1290,9150,1,RAYO,10,0,2,608,0
2005323199,600,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,MERCA,42.126351,-7.949477,8/20/2005,2980,3325,5,CAUSA DESCONOCIDA,110,8,7,0,0
2009490238,600,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,HERMISENDE,42.028564,-6.959994,3/23/2009,250,950,4,Sin datos,42,3,5,0,0
2005100682,598,0,0,EXTREMADURA,CACERES,IBORES-VILLUERCAS,ALÍA,39.447658,-5.023756,8/25/2005,656,3326,4,Provocados por venganzas,173,22,10,0,336
2005450242,597.34,0,0,CASTILLA-MANCHA,TOLEDO,LA JARA,SEVILLEJA DE LA JARA,39.531462,-4.954402,8/4/2005,1393,4455,2,OTRAS NEGLIGENCIAS (OTRAS),256,26,20,0,1323262
2005240628,595.08,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,CASTROPODAME,42.578622,-6.425615,7/21/2005,1795,1853,4,Sin datos,96,9,6,0,0
2006361561,595,0,0,GALICIA,PONTEVEDRA,VIGO-BAIXO MIÑO,PAZOS DE BORBÉN,42.322122,-8.521267,8/6/2006,2045,3345,4,Otras motivaciones,94,10,6,41354,2424243
2003210176,594.58,0,1,ANDALUCIA,HUELVA,EL ANDEVALO,CALAÑAS,37.612823,-6.859865,8/12/2003,1135,1675,2,FUMADORES,253,14,17,36958,934641
2004322253,592,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CARBALLEDA DE VALDEORRAS,42.422829,-6.911091,7/24/2004,3210,6010,4,Sin datos,145,11,18,0,493912
2001290138,590,0,1,ANDALUCIA,MALAGA,COSTA DEL SOL,MIJAS,36.599264,-4.660941,7/18/2001,2045,5090,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),592,21,17,398826,82901
2005430186,588.08,0,0,CATALUÑA,TARRAGONA,RIBERA D EBRE,RIBA-ROJA D' EBRE,41.231356,0.40009,8/22/2005,1603,3029,3,LÍNEAS ELÉCTRICAS,738,70,17,0,0
2001130028,584.75,0,0,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,PIEDRABUENA,39.091086,-4.300893,6/24/2001,720,900,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),88,11,2,0,540912
2004490432,581.75,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,S VITERO,41.771231,-6.340814,8/7/2004,255,1575,2,ESCAPE DE VERTEDERO,156,11,8,0,0
2011240586,580,0,0,CASTILLA Y LEON,LEON,TRUCHAS,CASTRILLO DE CABRERA,42.381756,-6.539639,10/18/2011,3540,6330,4,Provocados por pastores y ganaderos para regenerar el pasto,93,1,4,0,0
2010240135,577,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.247595,-6.674378,8/9/2010,5049,7415,4,Sin datos,43,1,10,0,0
2011290110,576.95,0,0,ANDALUCIA,MALAGA,COSTA DEL SOL,MIJAS,36.566047,-4.737511,9/11/2011,2185,2965,2,HOGUERAS,681,44,21,0,0
2001100506,575.65,0,1,EXTREMADURA,CACERES,IBORES-VILLUERCAS,ROBLEDOLLANO,39.622187,-5.557272,6/24/2001,725,5460,3,LÍNEAS ELÉCTRICAS,178,8,6,0,7127
2003240231,573,0,2,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001,-6.372047,8/4/2003,510,660,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),232,9,3,0,176852
2004322319,572.25,0,0,GALICIA,OURENSE,VERIN-VIANA,GUDIÑA,42.100023,-7.197395,7/25/2004,1405,2075,4,Provocados por pastores y ganaderos para regenerar el pasto,70,13,12,0,982524
2001210137,571,0,2,ANDALUCIA,HUELVA,CUENCA MINERA,NERVA,37.728506,-6.558064,8/6/2001,1120,1834,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),348,19,17,0,444602
2007370116,571,0,1,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,ALDEADAVILA DE LA RIBERA,41.209558,-6.675759,7/31/2007,2510,4000,3,LÍNEAS ELÉCTRICAS,194,10,7,0,0
2005240530,566.2,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,QUINTANA DEL CASTILLO,42.660432,-6.002896,6/22/2005,2659,5802,1,RAYO,156,15,11,0,0
2009390198,565,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793,-3.546782,3/11/2009,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,87043
2005323463,564,0,0,GALICIA,OURENSE,A LIMIA,CALVOS DE RANDÍN,42.296521,-7.482124,8/30/2005,1847,2030,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,112,8,12,0,0
2003170013,561.9,0,0,CATALUÑA,GIRONA,BAIX EMPORDA,SANTA CRISTINA D' ARO,41.802063,2.981944,1/31/2003,2461,4381,2,TRABAJOS FORESTALES,77,27,4,0,0
2008130070,560,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,CABEZARRUBIAS DEL PUERTO,38.596351,-4.180116,8/10/2008,173,198,3,MOTORES Y MÁQUINAS (OTROS),109,15,5,0,0
2003040047,559.64,0,0,ANDALUCIA,ALMERIA,LEVANTE ALMERIENSE,SORBAS,37.10524,-2.0835,6/26/2003,410,1730,4,Sin datos,154,8,7,0,6708
2006152038,557,0,0,GALICIA,A CORUÑA,FISTERRA,FISTERRA,42.945665,-9.248725,8/10/2006,3880,6250,4,Sin datos,104,16,5,0,3087543
2006361615,555.48,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,VILANOVA DE AROUSA,42.559994,-8.811262,8/7/2006,1715,2030,4,Provocados por pirómanos,78,5,4,19204,2054985
2010030107,554.89,0,0,C. VALENCIANA,ALICANTE,LA VALL D ALBAIDA,OTRA PROVINCIA,38.771436,-0.672342,9/6/2010,5612,10052,4,Sin datos,136,9,21,0,782106
2005210214,551.6,0,0,ANDALUCIA,HUELVA,HUELVA,MOGUER,37.20632,-6.772718,7/30/2005,1065,1695,4,Provocados por venganzas,225,17,20,0,0
2006361704,551,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTEVEDRA,42.49147,-8.639061,8/8/2006,675,735,4,Provocados por pirómanos,11,2,1,27166,1365593
2009090126,550.33,0,0,CASTILLA Y LEON,BURGOS,MIRANDA DE EBRO,CONDADO DE TREVIÑO,42.693248,-2.661212,7/22/2009,1816,27510,3,MOTORES Y MÁQUINAS (COSECHADORAS),150,15,8,0,0
2006050122,550,0,0,CASTILLA Y LEON,AVILA,NAVARREDONDA DE GREDOS,S MARTIN DEL PIMPOLLAR,40.372176,-5.039497,9/1/2006,1778,3273,4,Provocados por pastores y ganaderos para regenerar el pasto,297,0,11,0,0
2003500134,544,0,0,ARAGON,ZARAGOZA,BAJO CINCA/BAIX CINCA,MEQUINENZA,41.342477,0.162991,8/12/2003,3460,5760,5,CAUSA DESCONOCIDA,282,12,4,0,86828
2005490832,540,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.131082,-6.882621,10/9/2005,960,3750,4,Provocados por pastores y ganaderos para regenerar el pasto,53,0,6,11489,0
2006151659,540,0,0,GALICIA,A CORUÑA,BARBANZA,ROIS,42.804256,-8.699229,8/7/2006,1620,1950,5,CAUSA DESCONOCIDA,57,9,1,0,2415059
2006151816,540,0,0,GALICIA,A CORUÑA,FISTERRA,MAZARICOS,42.92961,-9.061274,8/9/2006,1020,1260,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,9,2,0,0,96300
2006151819,540,0,0,GALICIA,A CORUÑA,FISTERRA,CEE,42.970968,-9.193825,8/9/2006,550,1180,4,Sin datos,92,5,3,0,1772792
2001490116,539.9,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,S VITERO,41.784318,-6.357412,7/28/2001,0,0,1,RAYO,97,5,3,0,0
2011490152,538,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.052689,-6.864442,4/9/2011,2940,3840,4,Provocados por cazadores para facilitar la caza,20,1,2,0,0
2007150341,534,0,0,GALICIA,A CORUÑA,FISTERRA,MUROS,42.84449,-8.986636,9/14/2007,1420,3786,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,176,18,10,0,846938
